,gene,result,rank,azimuth
782,CD15,0,0.113553114,0.4528252007
807,CD15,0,0.611721612,0.4687470885
810,CD15,0,0.029304029,0.1741227789
867,CD15,0,0.743589744,0.6140251824
888,CD15,1,0.827838828,0.6857128666
890,CD15,0,0.578754579,0.5703576558
913,CD15,0,0.512820513,0.5192965207
921,CD15,0,0.527472527,0.4645288322
929,CD15,0,0.703296703,0.5809946426
936,CD15,0,0.249084249,0.4959962585
990,CD15,0,0.065934066,0.3477026842
1067,CD15,0,0.498168498,0.6154117052
1146,CD15,0,0.10989011,0.4028123011
1160,CD15,1,0.967032967,0.6484942742
1161,CD15,1,0.89010989,0.5829691996
1168,CD15,0,0.490842491,0.5667942395
1181,CD15,0,0.516483516,0.5221618972
1186,CD15,1,0.934065934,0.5492579459
1256,CD15,1,0.893772894,0.6366351693
1262,CD15,0,0.721611722,0.5046570435
1280,CD15,0,0.58974359,0.4960525015
1302,CD15,0,0.384615385,0.5826248932
1303,CD15,0,0.256410256,0.6011684693
1306,CD15,1,0.875457875,0.7121703539
1311,CD15,0,0.747252747,0.449221626
1328,CD15,1,0.948717949,0.6170791697
1396,CD15,0,0.395604396,0.5943863226
1397,CD15,0,0.025641026,0.1617317734
1401,CD15,0,0.274725275,0.4291591005
1412,CD15,0,0.769230769,0.6165344098
1435,CD15,0,0.117216117,0.3514236404
1438,CD15,0,0.296703297,0.2644756958
1445,CD15,0,0.223443223,0.3993508212
1452,CD15,0,0.388278388,0.4751580471
1477,CD15,0,0.351648352,0.4918329302
1515,CD15,0,0.32967033,0.5815850632
1572,CD15,0,0.304029304,0.4807014158
1593,CD15,0,0.717948718,0.5327316652
1599,CD15,1,0.842490842,0.6138557732
1609,CD15,1,0.985347985,0.4503745583
1623,CD15,1,0.838827839,0.5520241867
1640,CD15,1,0.956043956,0.5558111286
1679,CD15,0,0.014652015,0.1389509496
1689,CD15,0,0.076923077,0.2328548673
1691,CD15,0,0.641025641,0.612024413
1698,CD15,0,0.417582418,0.3186921655
1735,CD15,0,0.461538462,0.5227018531
1748,CD15,0,0.622710623,0.2595189693
1777,CD15,0,0.047619048,0.2047829792
1790,CD15,0,0.318681319,0.2451735322
1793,CD15,0,0.164835165,0.2223575172
1796,CD15,1,0.813186813,0.3722307389
1811,CD15,0,0.604395604,0.5355753784
1814,CD15,0,0.761904762,0.3510943264
1843,CD15,0,0.402930403,0.5052936918
1844,CD15,1,0.860805861,0.510751883
1858,CD15,1,0.897435897,0.5533592647
1864,CD15,0,0.750915751,0.5720380934
1878,CD15,0,0.428571429,0.3574331296
1881,CD15,0,0.124542125,0.2137617426
1909,CD15,0,0.267399267,0.3925083712
1912,CD15,0,0.032967033,0.3060008878
1974,CD15,1,0.93040293,0.556787908
1989,CD15,0,0.450549451,0.3775800814
2001,CD15,0,0.783882784,0.4786584643
2033,CD15,1,0.901098901,0.7237094049
2035,CD15,0,0.010989011,0.3961085142
2036,CD15,0,0.593406593,0.4551076833
2049,CD15,0,0.424908425,0.4890528654
2055,CD15,1,0.831501832,0.4506812468
2062,CD15,0,0.358974359,0.4442361111
2080,CD15,1,0.80952381,0.5007235149
2081,CD15,0,0.457875458,0.4742592521
2085,CD15,1,0.941391941,0.6815078199
2087,CD15,0,0.344322344,0.3499648178
2089,CD15,0,0.179487179,0.2710521474
2094,CD15,0,0.663003663,0.6176693902
2098,CD15,0,0.084249084,0.2995978537
2101,CD15,0,0.542124542,0.627270397
2106,CD15,0,0.161172161,0.1269929226
2110,CD15,1,1,0.4674882895
2111,CD15,0,0.139194139,0.309079931
2116,CD15,0,0.06959707,0.2656219033
2119,CD15,0,0.285714286,0.2280785314
2122,CD15,0,0.19047619,0.4656415585
2141,CD15,0,0.021978022,0.1623196568
2148,CD15,0,0.153846154,0.3048701882
2149,CD15,0,0.205128205,0.2071444122
2151,CD15,0,0.098901099,0.2831034541
2158,CD15,0,0.67032967,0.6465574993
2171,CD15,0,0.78021978,0.5000513908
2175,CD15,0,0.3003663,0.0707343298
2180,CD15,0,0.633699634,0.4634985413
2182,CD15,0,0.787545788,0.4340672069
2187,CD15,0,0.758241758,0.4320426577
2206,CD15,0,0.677655678,0.4843493439
2220,CD15,0,0.421245421,0.2872818819
2234,CD15,0,0.311355311,0.5047042892
2283,CD15,0,0.681318681,0.5252244507
2317,CD15,0,0.062271062,0.3936581145
2353,CD15,0,0.794871795,0.6218207235
2361,CD15,1,0.912087912,0.653830082
2395,CD15,0,0.545787546,0.4419179338
2397,CD15,0,0.549450549,0.5338846561
2434,CD15,0,0.252747253,0.2845290059
2440,CD15,0,0.655677656,0.7944540057
2447,CD15,0,0.128205128,0.2570605491
2460,CD15,1,0.816849817,0.4690736515
2468,CD15,0,0.505494505,0.5534946985
2491,CD15,0,0.362637363,0.1871978105
2506,CD15,0,0.732600733,0.5049989432
2518,CD15,1,0.970695971,0.621928131
2551,CD15,1,0.879120879,0.4755278304
2576,CD15,0,0.73992674,0.4585171308
2622,CD15,0,0.315018315,0.439696673
2623,CD15,0,0.615384615,0.3886292071
2680,CD15,0,0.754578755,0.517505413
2695,CD15,0,0.586080586,0.5016762999
2698,CD15,0,0.227106227,0.4885239992
2758,CD15,0,0.63003663,0.5136342744
2759,CD15,0,0.553113553,0.3911917798
2761,CD15,0,0.293040293,0.322867542
2771,CD15,0,0.468864469,0.5061182101
2776,CD15,0,0.728937729,0.6187310115
2822,CD15,0,0.102564103,0.4061770599
2826,CD15,1,0.937728938,0.6632905369
2850,CD15,0,0.241758242,0.4016731281
2872,CD15,0,0.666666667,0.4215409947
2993,CD15,0,0.366300366,0.4183827027
3041,CD15,0,0.52014652,0.3844026393
3066,CD15,0,0.531135531,0.4311255462
3085,CD15,1,0.802197802,0.4488888451
3097,CD15,0,0.692307692,0.5845991161
3104,CD15,0,0.501831502,0.4708026475
3116,CD15,0,0.080586081,0.2878626241
3121,CD15,0,0.278388278,0.4306530758
3123,CD15,1,0.989010989,0.5777453143
3126,CD15,1,0.992673993,0.5827489168
3127,CD15,0,0.197802198,0.372422871
3139,CD15,0,0.56043956,0.3560873058
3141,CD15,0,0.263736264,0.4556414917
3144,CD15,1,0.886446886,0.4725407794
3171,CD15,0,0.340659341,0.4027723727
3172,CD15,0,0.443223443,0.4450107222
3175,CD15,0,0.326007326,0.2907375439
3184,CD15,0,0.168498168,0.5690784764
3192,CD15,0,0.556776557,0.3910656851
3195,CD15,0,0.043956044,0.1469127747
3197,CD15,0,0.659340659,0.7697823136
3198,CD15,0,0.194139194,0.5252374253
3206,CD15,0,0.007326007,0.2227194391
3211,CD15,1,0.864468864,0.4906635615
3214,CD15,0,0.36996337,0.3806909061
3252,CD15,0,0.230769231,0.4650925351
3253,CD15,0,0.454212454,0.3851454635
3256,CD15,0,0.776556777,0.4614770461
3265,CD15,0,0.684981685,0.4164360335
3272,CD15,0,0.652014652,0.6561300395
3273,CD15,0,0.391941392,0.5023422045
3321,CD15,1,0.835164835,0.5747309487
3331,CD15,0,0.695970696,0.4885175243
3347,CD15,0,0.201465201,0.401827315
3348,CD15,0,0.380952381,0.3975248317
3400,CD15,0,0.472527473,0.6273060662
3437,CD15,0,0.322344322,0.5812071979
3483,CD15,0,0.347985348,0.4409661224
3496,CD15,0,0.120879121,0.3169597753
3498,CD15,0,0.04029304,0.2102309656
3509,CD15,0,0.131868132,0.1463941617
3515,CD15,1,0.981684982,0.5954574642
3532,CD15,0,0.465201465,0.5133175711
3538,CD15,0,0.289377289,0.5029011939
3545,CD15,0,0.15018315,0.3836607245
3551,CD15,0,0.307692308,0.457185819
3552,CD15,0,0.608058608,0.35356425
3554,CD15,0,0.091575092,0.301321742
3555,CD15,0,0.238095238,0.4849979328
3558,CD15,0,0.135531136,0.1971581871
3559,CD15,0,0.036630037,0.4093352639
3560,CD15,0,0.571428571,0.5290012287
3565,CD15,0,0.413919414,0.4742305298
3576,CD15,0,0.432234432,0.5922346079
3586,CD15,0,0.183150183,0.3300087666
3639,CD15,0,0.710622711,0.4989059154
3642,CD15,0,0.051282051,0.1388524595
3658,CD15,1,0.857142857,0.6049907915
3661,CD15,0,0.073260073,0.2997055772
3668,CD15,0,0.146520147,0.229431762
3686,CD15,1,0.904761905,0.5005343433
3691,CD15,0,0.282051282,0.2869328726
3700,CD15,0,0.003663004,0.6199870799
3714,CD15,0,0.373626374,0.2876855955
3735,CD15,0,0.106227106,0.3599711485
3752,CD15,0,0.619047619,0.4930557159
3782,CD15,1,0.84981685,0.577472965
3812,CD15,1,0.820512821,0.4979121928
3902,CD15,0,0.772893773,0.5837045531
3927,CD15,1,0.871794872,0.5697634712
3930,CD15,0,0.336996337,0.4229734843
3931,CD15,1,0.974358974,0.639940958
3945,CD15,0,0.673992674,0.4022189612
3992,CD15,0,0.6996337,0.5374910015
4013,CD15,0,0.21978022,0.3625695298
4037,CD15,0,0.186813187,0.3147315851
4038,CD15,1,0.853479853,0.5980431129
4045,CD15,0,0.157509158,0.1829105881
4081,CD15,0,0.706959707,0.3415615024
4084,CD15,0,0.483516484,0.5803473336
4089,CD15,0,0.399267399,0.3363968441
4095,CD15,1,0.824175824,0.4738902188
4190,CD15,1,0.95970696,0.6197433394
4302,CD15,1,0.978021978,0.5115749659
4314,CD15,1,0.945054945,0.6423138245
4380,CD15,0,0.538461538,0.4476347469
4419,CD15,0,0.087912088,0.3523738854
4457,CD15,1,0.952380952,0.506525156
4482,CD15,0,0.058608059,0.3520986062
4505,CD15,1,0.846153846,0.4730586042
4506,CD15,0,0.018315018,0.222006667
4508,CD15,0,0.47985348,0.402385261
4510,CD15,0,0.234432234,0.2606396306
4520,CD15,0,0.26007326,0.415188159
4537,CD15,0,0.626373626,0.4794850292
4558,CD15,0,0.355311355,0.6682417241
4620,CD15,0,0.600732601,0.5090516215
4637,CD15,0,0.523809524,0.4062551796
4678,CD15,0,0.714285714,0.6629418277
4691,CD15,1,0.915750916,0.4891400602
4728,CD15,0,0.446886447,0.2842169858
4732,CD15,1,0.926739927,0.6985503516
4761,CD15,0,0.216117216,0.5941569834
4803,CD15,0,0.172161172,0.1751417143
4827,CD15,0,0.212454212,0.3331661718
4847,CD15,0,0.494505495,0.508282005
4861,CD15,0,0.271062271,0.3359278048
4877,CD15,0,0.095238095,0.2837061219
4915,CD15,0,0.245421245,0.2002355635
4962,CD15,1,0.805860806,0.5151826568
4971,CD15,0,0.798534799,0.3629834291
5006,CD15,0,0.637362637,0.6295578767
5013,CD15,0,0.208791209,0.3310003568
5029,CD15,0,0.142857143,0.2637774991
5141,CD15,0,0.644688645,0.567253757
5190,CD15,0,0.41025641,0.3722976907
5207,CD15,0,0.765567766,0.4812799831
5246,CD15,0,0.648351648,0.5923923375
5287,CD15,0,0.567765568,0.5746134938
5288,CD15,0,0.175824176,0.4031559456
24,CD28,0,0.013513514,0.443900453
44,CD28,0,0.405405405,0.5893242228
63,CD28,0,0.5,0.3304016684
100,CD28,0,0.054054054,0.2430828261
194,CD28,0,0.635135135,0.4704458166
240,CD28,0,0.581081081,0.5566997886
345,CD28,1,0.824324324,0.6465818079
346,CD28,0,0.108108108,0.3492774112
392,CD28,1,0.837837838,0.534983483
442,CD28,0,0.175675676,0.31351084
449,CD28,0,0.567567568,0.5627434065
458,CD28,0,0.621621622,0.4986931769
480,CD28,0,0.702702703,0.5737588942
509,CD28,0,0.135135135,0.2750977701
726,CD28,0,0.540540541,0.5821685212
880,CD28,0,0.121621622,0.1926616647
914,CD28,0,0.324324324,0.451989501
964,CD28,0,0.72972973,0.4681628683
998,CD28,0,0.378378378,0.5631504595
1057,CD28,0,0.067567568,0.5010035278
1114,CD28,0,0.662162162,0.5522416129
1206,CD28,0,0.716216216,0.7253199144
1480,CD28,0,0.040540541,0.1640325769
1581,CD28,0,0.527027027,0.4636381893
1791,CD28,0,0.243243243,0.3865649602
1822,CD28,0,0.189189189,0.5517908171
1848,CD28,0,0.648648649,0.2954174226
2004,CD28,0,0.22972973,0.3675020001
2050,CD28,0,0.351351351,0.4230539264
2063,CD28,0,0.689189189,0.5044126639
2088,CD28,0,0.094594595,0.4740384498
2099,CD28,0,0.77027027,0.6567265405
2123,CD28,0,0.391891892,0.3667954671
2128,CD28,0,0.162162162,0.4030183164
2223,CD28,0,0.364864865,0.5664088413
2224,CD28,1,0.959459459,0.685649974
2247,CD28,1,0.972972973,0.6064793131
2248,CD28,0,0.486486486,0.4164357968
2330,CD28,0,0.783783784,0.4929081796
2349,CD28,0,0.027027027,0.4311711494
2362,CD28,1,0.891891892,0.6389137127
2371,CD28,0,0.554054054,0.3305701924
2726,CD28,1,0.810810811,0.306601208
3040,CD28,0,0.513513514,0.3853596394
3057,CD28,0,0.418918919,0.3906541965
3180,CD28,0,0.445945946,0.5561878728
3215,CD28,0,0.256756757,0.37820332
3322,CD28,0,0.797297297,0.6041315267
3339,CD28,1,0.918918919,0.8503143739
3357,CD28,0,0.310810811,0.2930494368
3987,CD28,0,0.081081081,0.4683369754
4061,CD28,0,0.432432432,0.3308168091
4080,CD28,1,1,0.6568762554
4151,CD28,0,0.459459459,0.4707809166
4192,CD28,0,0.216216216,0.3241326118
4367,CD28,1,0.986486486,0.6475927835
4504,CD28,0,0.594594595,0.3165673924
4512,CD28,1,0.851351351,0.6355049014
4525,CD28,0,0.756756757,0.6168221541
4640,CD28,1,0.905405405,0.6399623144
4715,CD28,0,0.337837838,0.2765986136
4742,CD28,0,0.608108108,0.6926719042
4816,CD28,0,0.148648649,0.4322615019
4840,CD28,0,0.283783784,0.3732730783
4901,CD28,0,0.472972973,0.2735610375
4963,CD28,1,0.945945946,0.6292256561
5025,CD28,0,0.202702703,0.4654779639
5088,CD28,0,0.743243243,0.5664610022
5130,CD28,1,0.864864865,0.676961112
5132,CD28,0,0.27027027,0.6107421145
5138,CD28,0,0.675675676,0.4859721333
5139,CD28,0,0.297297297,0.322022404
5181,CD28,1,0.878378378,0.4361733356
5220,CD28,1,0.932432432,0.7019663455
43,CD33,0,0.264069264,0.540375454
80,CD33,0,0.201298701,0.5120353802
232,CD33,0,0.235930736,0.5400431623
262,CD33,0,0.251082251,0.530826198
314,CD33,0,0.484848485,0.5940261973
326,CD33,0,0.751082251,0.5828453036
379,CD33,0,0.463203463,0.4237995914
402,CD33,0,0.517316017,0.5665236981
414,CD33,0,0.614718615,0.5454269939
430,CD33,0,0.454545455,0.4333728904
436,CD33,0,0.346320346,0.4342608343
503,CD33,0,0.603896104,0.3222077334
539,CD33,0,0.543290043,0.542816464
565,CD33,0,0.015151515,0.3997502561
581,CD33,0,0.612554113,0.5075116463
809,CD33,0,0.696969697,0.6085752522
821,CD33,0,0.064935065,0.3580407678
831,CD33,0,0.329004329,0.5374603705
832,CD33,0,0.33982684,0.361211258
838,CD33,0,0.322510823,0.6141230233
860,CD33,0,0.69047619,0.5837156815
872,CD33,0,0.45021645,0.6306266223
887,CD33,0,0.03030303,0.2368818315
901,CD33,0,0.216450216,0.4604504909
906,CD33,0,0.028138528,0.1692940542
930,CD33,0,0.374458874,0.4289056034
954,CD33,0,0.329004329,0.3265631151
999,CD33,1,0.948051948,0.6407031534
1032,CD33,0,0.255411255,0.6600367462
1058,CD33,0,0.359307359,0.5894505661
1079,CD33,1,0.913419913,0.7230442177
1117,CD33,0,0.11038961,0.3301134972
1200,CD33,0,0.705627706,0.5468596964
1286,CD33,0,0.582251082,0.4704699135
1287,CD33,0,0.134199134,0.5610578503
1313,CD33,0,0.571428571,0.6347711073
1347,CD33,0,0.751082251,0.6267679725
1385,CD33,0,0.25974026,0.4683114673
1408,CD33,0,0.383116883,0.4565212821
1443,CD33,0,0.279220779,0.3868611804
1444,CD33,0,0.119047619,0.4144011074
1461,CD33,0,0.149350649,0.4457069016
1462,CD33,0,0.37012987,0.3312706976
1487,CD33,0,0.082251082,0.2969097814
1497,CD33,0,0.582251082,0.5768424626
1532,CD33,0,0.772727273,0.6158654883
1564,CD33,0,0.413419913,0.3603503296
1565,CD33,0,0.67965368,0.6412534257
1642,CD33,1,0.813852814,0.6388233427
1658,CD33,0,0.192640693,0.4572714052
1716,CD33,0,0.636363636,0.5768649635
1731,CD33,0,0.11038961,0.5213420088
1745,CD33,0,0.454545455,0.4266834921
1769,CD33,0,0.305194805,0.3886814142
1773,CD33,0,0.792207792,0.5560495281
1785,CD33,0,0.199134199,0.4217538078
1839,CD33,0,0.359307359,0.5207794692
1854,CD33,0,0.781385281,0.7121486128
1903,CD33,0,0.742424242,0.6232040839
1932,CD33,0,0.248917749,0.4810144573
1963,CD33,1,0.893939394,0.6356165818
1964,CD33,0,0.393939394,0.4395273023
1973,CD33,0,0.25974026,0.3875767561
2023,CD33,0,0.761904762,0.5667216887
2125,CD33,0,0.054112554,0.4898233911
2135,CD33,0,0.53030303,0.4170115406
2136,CD33,0,0.454545455,0.5179213801
2169,CD33,0,0.021645022,0.5333631138
2184,CD33,1,0.837662338,0.6727669806
2386,CD33,0,0.567099567,0.4629850819
2425,CD33,0,0.435064935,0.4975004427
2487,CD33,0,0.422077922,0.459814799
2537,CD33,0,0.554112554,0.6267121924
2631,CD33,0,0.186147186,0.4923196861
2637,CD33,0,0.201298701,0.637767781
2640,CD33,0,0.456709957,0.5159883348
2642,CD33,1,0.891774892,0.7831546528
2693,CD33,0,0.545454545,0.6690179547
2716,CD33,1,0.844155844,0.6935521358
2718,CD33,0,0.640692641,0.4158761715
2733,CD33,0,0.612554113,0.5531738081
2766,CD33,0,0.428571429,0.402637566
2867,CD33,1,0.935064935,0.7326279155
2971,CD33,1,0.898268398,0.7277121216
3008,CD33,0,0.573593074,0.5152099912
3050,CD33,1,0.863636364,0.5751260283
3077,CD33,1,0.887445887,0.5390891936
3091,CD33,0,0.597402597,0.4640532452
3153,CD33,1,0.939393939,0.6299782365
3164,CD33,0,0.41991342,0.6264285111
3231,CD33,0,0.586580087,0.5702329033
3232,CD33,0,0.720779221,0.7011782163
3262,CD33,0,0.422077922,0.5418514651
3354,CD33,1,0.922077922,0.6141914435
3358,CD33,1,0.91991342,0.615793567
3366,CD33,0,0.337662338,0.6038183143
3441,CD33,1,0.904761905,0.6446760952
3447,CD33,0,0.5995671,0.4798427402
3490,CD33,0,0.519480519,0.4740941443
3540,CD33,1,0.896103896,0.6577242111
3589,CD33,0,0.170995671,0.4404544259
3617,CD33,0,0.584415584,0.5358557325
3620,CD33,0,0.229437229,0.450495247
3624,CD33,0,0.036796537,0.1811163179
3635,CD33,0,0.103896104,0.4680472813
3641,CD33,0,0.686147186,0.6109221441
3678,CD33,0,0.121212121,0.4284401344
3679,CD33,0,0.67965368,0.6055748532
3785,CD33,0,0.696969697,0.544455298
3872,CD33,1,0.915584416,0.6743291035
3880,CD33,0,0.186147186,0.3167937766
3921,CD33,0,0.244588745,0.3864467425
3956,CD33,0,0.766233766,0.5653237101
3974,CD33,0,0.090909091,0.3582077734
4022,CD33,0,0.662337662,0.5339872127
4030,CD33,0,0.597402597,0.5720945613
4064,CD33,0,0.5,0.5565860717
4070,CD33,1,0.885281385,0.4822446364
4170,CD33,0,0.138528139,0.4411044131
4210,CD33,0,0.463203463,0.5687976549
4213,CD33,0,0.612554113,0.5729213785
4261,CD33,1,0.902597403,0.6975881265
4276,CD33,1,0.831168831,0.6105454084
4345,CD33,0,0.341991342,0.4299906801
4355,CD33,0,0.495670996,0.2765948353
4404,CD33,0,0.586580087,0.5705093723
4461,CD33,0,0.681818182,0.7121588262
4485,CD33,1,0.846320346,0.4597084612
4487,CD33,0,0.296536797,0.3164961507
4489,CD33,0,0.238095238,0.3526674673
4534,CD33,0,0.554112554,0.4772156821
4611,CD33,0,0.792207792,0.5954710415
4632,CD33,1,0.818181818,0.6912171347
4657,CD33,1,0.971861472,0.7088992348
4708,CD33,0,0.04978355,0.2241108882
4735,CD33,0,0.385281385,0.6134345487
4749,CD33,0,0.545454545,0.4207708392
4770,CD33,0,0.406926407,0.4654113965
4832,CD33,0,0.192640693,0.3894892903
4841,CD33,0,0.712121212,0.4647171588
4869,CD33,0,0.103896104,0.4608906731
4879,CD33,0,0.095238095,0.2155189311
4910,CD33,0,0.435064935,0.4437709545
4919,CD33,1,0.974025974,0.8164068312
4945,CD33,0,0.445887446,0.502573274
4948,CD33,0,0.748917749,0.6040894962
4966,CD33,1,0.928571429,0.5035651987
4978,CD33,1,0.917748918,0.682119163
4997,CD33,1,0.800865801,0.5215263889
5010,CD33,0,0.383116883,0.3790848083
5026,CD33,0,0.718614719,0.4747083919
5028,CD33,1,0.848484848,0.6585131227
5182,CD33,0,0.058441558,0.3869095074
5186,CD33,0,0.792207792,0.5663692255
34,CD43,0,0.007246377,0.1918936941
39,CD43,0,0.644927536,0.5940822656
130,CD43,0,0.065217391,0.2432617326
133,CD43,0,0.057971014,0.3217474861
136,CD43,1,0.862318841,0.5929168435
159,CD43,0,0.384057971,0.4585157291
175,CD43,0,0.557971014,0.6331357199
256,CD43,1,0.963768116,0.7111980945
265,CD43,0,0.717391304,0.739006944
269,CD43,1,0.949275362,0.7210738525
313,CD43,0,0.355072464,0.4930750535
327,CD43,0,0.615942029,0.7414279087
371,CD43,0,0.492753623,0.4671215728
374,CD43,0,0.710144928,0.6448940508
400,CD43,0,0.608695652,0.5535652872
431,CD43,0,0.579710145,0.496682021
435,CD43,0,0.188405797,0.2855362323
525,CD43,0,0.442028986,0.5037433107
550,CD43,0,0.782608696,0.7600831416
583,CD43,0,0.268115942,0.4190840325
587,CD43,1,0.826086957,0.6079657355
619,CD43,0,0.347826087,0.5861035518
622,CD43,0,0.746376812,0.4525486218
759,CD43,0,0.289855072,0.4885702054
775,CD43,0,0.666666667,0.7108760306
804,CD43,0,0.369565217,0.5603146291
846,CD43,0,0.413043478,0.5547144629
852,CD43,0,0.789855072,0.5271289899
883,CD43,0,0.5,0.6564518595
932,CD43,1,0.905797101,0.5541999362
1055,CD43,0,0.231884058,0.5420307685
1056,CD43,0,0.630434783,0.599669156
1175,CD43,0,0.601449275,0.6810923025
1223,CD43,1,0.804347826,0.7659031173
1245,CD43,0,0.195652174,0.339284494
1259,CD43,0,0.166666667,0.2584774463
1260,CD43,0,0.768115942,0.5908237142
1350,CD43,0,0.224637681,0.3523334603
1511,CD43,0,0.239130435,0.5479494439
1555,CD43,0,0.47826087,0.4839071019
1610,CD43,0,0.260869565,0.5649061279
1619,CD43,1,0.81884058,0.6273544071
1674,CD43,1,0.811594203,0.7261998932
1703,CD43,0,0.565217391,0.6859550413
1717,CD43,0,0.144927536,0.3412768588
1727,CD43,1,0.876811594,0.6375094499
1742,CD43,1,0.855072464,0.5857380275
1749,CD43,0,0.775362319,0.6293812933
1752,CD43,0,0.152173913,0.4284024039
1768,CD43,0,0.101449275,0.4866736873
1770,CD43,0,0.586956522,0.6395578661
1792,CD43,0,0.202898551,0.2825554764
1807,CD43,0,0.246376812,0.4901461059
1910,CD43,0,0.043478261,0.3876902362
1930,CD43,0,0.543478261,0.5869296444
1978,CD43,0,0.391304348,0.4692155464
2028,CD43,0,0.333333333,0.5245427519
2039,CD43,0,0.652173913,0.7026411826
2048,CD43,0,0.702898551,0.6798192866
2308,CD43,0,0.514492754,0.6333775622
2387,CD43,1,0.869565217,0.630593373
2450,CD43,0,0.275362319,0.2670087701
2525,CD43,1,0.898550725,0.7043792099
2582,CD43,1,0.971014493,0.6989622746
2592,CD43,0,0.108695652,0.2731363654
2598,CD43,0,0.463768116,0.6204479925
2610,CD43,0,0.15942029,0.3821793659
2629,CD43,1,0.884057971,0.6559464718
2653,CD43,0,0.028985507,0.4852299263
2685,CD43,0,0.427536232,0.5450559629
2722,CD43,1,0.920289855,0.5588738528
2732,CD43,0,0.014492754,0.4060081295
2752,CD43,0,0.31884058,0.4500753147
2783,CD43,0,0.434782609,0.4360331829
2804,CD43,0,0.65942029,0.6497357802
2833,CD43,0,0.072463768,0.4863627957
2849,CD43,0,0.18115942,0.4770426769
2853,CD43,0,0.507246377,0.6912785485
2870,CD43,0,0.471014493,0.603560185
2947,CD43,1,0.927536232,0.6354046348
2991,CD43,1,0.833333333,0.5245723102
3026,CD43,1,1,0.6295437336
3027,CD43,1,1,0.6295437336
3028,CD43,1,1,0.6295437336
3029,CD43,1,1,0.6295437336
3030,CD43,1,1,0.6295437336
3031,CD43,1,1,0.6295437336
3032,CD43,1,1,0.6295437336
3033,CD43,1,1,0.6295437336
3078,CD43,0,0.637681159,0.5204973269
3098,CD43,0,0.036231884,0.4681461488
3111,CD43,0,0.210144928,0.4377520609
3268,CD43,1,0.942028986,0.5449991445
3269,CD43,1,0.913043478,0.5702468474
3285,CD43,0,0.405797101,0.5689045775
3292,CD43,1,0.847826087,0.641993475
3318,CD43,1,0.84057971,0.6034747672
3323,CD43,0,0.695652174,0.6773325479
3338,CD43,0,0.086956522,0.2403067809
3340,CD43,0,0.282608696,0.4880576635
3392,CD43,1,0.891304348,0.7081216409
3472,CD43,0,0.572463768,0.5730552487
3475,CD43,0,0.376811594,0.6648376956
3507,CD43,0,0.550724638,0.6489169519
3556,CD43,0,0.362318841,0.6080522268
3636,CD43,0,0.485507246,0.6263841356
3638,CD43,0,0.130434783,0.4642613239
3653,CD43,1,0.956521739,0.637241418
3709,CD43,0,0.724637681,0.3993125076
3736,CD43,0,0.731884058,0.6530863353
3754,CD43,1,0.985507246,0.5601487642
3763,CD43,0,0.304347826,0.4753428495
3817,CD43,0,0.123188406,0.3367031545
3843,CD43,1,0.97826087,0.6430328267
3881,CD43,0,0.688405797,0.5879471525
