Target gene,Percent.Peptide,Amino.Acid.Cut.position,score_drug_gene_rank,score_drug_gene_threshold,predictions,A_18,C_20,C_24,G_18,G_24,G_28,T_22,T_23,T_24,AC_21,GA_24,GG_20,TG_23,TT_21,TT_23,GGG_26,TGG_25,TTC_22,TTG_24,TTT_22,GTGG_24,TGGG_25,TTTG_23,GC_Count,A_Count,G_Count
MED12,44.42,967,0.756493506,0,0.6451792268,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10
MED12,44.42,967,0.893939394,1,0.6451792268,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,10,10
NF1,34.62,983,0.489130435,0,0.6157268994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8
CD5,39.07,193,0.686192469,0,0.5850487978,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,9
CD45,63.72,720,0.895306859,1,0.6464816008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,7,12
MED12,90.35,1967,0.226190476,0,0.2097459696,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,16
MED12,90.35,1967,0.192640693,0,0.2097459696,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,16
MED12,36.33,791,0.943722944,1,0.6590486916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,11
MED12,36.33,791,0.918831169,1,0.6590486916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,11
NF2,39.16,233,0.995515695,1,0.5779059576,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,9,10
NF1,88.02,2499,0.332880435,0,0.3431569551,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,15,7,8
MED12,53.93,1174,0.961038961,1,0.6216470923,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,13
MED12,53.93,1174,0.997835498,1,0.6216470923,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,13
CUL3,89.45,687,0.857142857,1,0.619344621,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,8
CD5,56.28,278,0.644351464,0,0.5257021314,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,4,13
CUL3,76.43,587,0.883116883,1,0.6182077555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7
CD15,90.75,481,0.564102564,0,0.4579991598,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,14
CD28,95.41,208,0.635135135,0,0.4704458166,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,13
CD45,90.09,1018,0.750902527,0,0.5495129605,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,13,11,11
CD5,59.92,296,0.669456067,0,0.823828433,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,18,8,12
CCDC101,2.73,8,0.543624161,0,0.450016491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,11
NF1,47.76,1356,0.88451087,1,0.6218540638,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,7,14
CD45,0.35,4,0.841155235,1,0.6837122273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,10,6
HPRT1,7.8,17,0.6875,0,0.6225657193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,12,5
MED12,2.34,51,0.446969697,0,0.3956451636,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,15,6,7
MED12,2.34,51,0.413419913,0,0.3956451636,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,15,6,7
NF1,45.4,1289,0.014945652,0,0.3986052221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,5
MED12,7.07,154,0.958874459,1,0.64084286,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,7,9
MED12,7.07,154,0.967532468,1,0.64084286,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,7,9
NF1,32.72,929,0.936141304,1,0.6034715731,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8
CD45,29.2,330,0.819494585,1,0.7471209869,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,11,6
H2-K,87.53,323,0.568047337,0,0.5179235075,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5,10
CD13,0.21,2,0.597802198,0,0.5670840793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,9,9
CUL3,66.02,507,0.961038961,1,0.5802073391,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,8
NF1,65.55,1861,0.932065217,1,0.3996393254,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,9,5
CUL3,69.01,530,0.298701299,0,0.5362805726,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,8,6
NF1,70.48,2001,0.505434783,0,0.4912848564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10
MED12,99.63,2169,0.272727273,0,0.2098561543,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15,5,10
MED12,99.63,2169,0.245670996,0,0.2098561543,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,15,5,10
MED12,35.78,779,0.685064935,0,0.5480806149,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,12,6
MED12,35.78,779,0.569264069,0,0.5480806149,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,12,6
CD45,85.13,962,0.115523466,0,0.2792008946,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,14,7,7
NF1,87.5,2484,0.951086957,1,0.5568610023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,6
NF1,88.97,2526,0.430706522,0,0.4562391519,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,10,10
MED12,89.48,1948,0.256493506,0,0.4089882379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,6
MED12,89.48,1948,0.201298701,0,0.4089882379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,6
MED12,95.96,2089,0.003246753,0,0.2461275237,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,6
MED12,95.96,2089,0.004329004,0,0.2461275237,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,6
NF2,26.39,157,0.641255605,0,0.5246322274,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,7
CD13,8.07,78,0.624175824,0,0.6115119523,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,5,14
NF2,78.99,470,0.524663677,0,0.4132632089,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,4,8
TADA1,20,67,0.926605505,1,0.5318701129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,11,7
TADA2B,55.24,232,0.136842105,0,0.4932008509,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,8
CUL3,87.11,669,0.123376623,0,0.3182334093,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,11,5,8
CD13,28.75,278,0.817582418,1,0.6747295891,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,11,9
CD33,82.97,302,0.235930736,0,0.5400431623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,9,6
CD13,33.71,326,0.506593407,0,0.4749053953,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,7
CD13,42.4,410,0.972527473,1,0.7028734546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,12
NF2,95.46,568,0.098654709,0,0.3315135794,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,9,11
MED12,93.62,2038,0.061688312,0,0.1631300932,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10
MED12,93.62,2038,0.073593074,0,0.1631300932,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10
HPRT1,67.89,148,0.234375,0,0.4229003852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,8,5
CD45,75.22,850,0.823104693,1,0.5470504323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7
CD28,39.91,87,0.581081081,0,0.5566997886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,7,10
NF1,95.6,2714,0.024456522,0,0.0763119882,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10
CD45,26.11,295,0.223826715,0,0.4251787447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,12,12,9
CD45,47.26,534,0.938628159,1,0.5928112453,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,9
CD45,82.21,929,0.927797834,1,0.5565319565,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,9,8
NF1,19.9,565,0.304347826,0,0.4750408552,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,6
NF1,18.7,531,0.278532609,0,0.4888270601,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,8,6
NF1,10.53,299,0.230978261,0,0.188447272,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,8,6
TADA1,35.82,120,0.550458716,0,0.6332125157,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,9
CD15,76.04,403,0.791208791,0,0.6996437257,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,19,6,8
CUL3,34.51,265,0.603896104,0,0.5158039794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9
NF1,94.43,2681,0.319293478,0,0.3401924289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,3
MED12,48.19,1049,0.03030303,0,0.4551192274,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,8,11
MED12,48.19,1049,0.058441558,0,0.4551192274,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,8,11
MED12,45.61,993,0.101731602,0,0.2612863358,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,8
MED12,45.61,993,0.094155844,0,0.2612863358,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,11,8
CD43,67.09,265,0.963768116,1,0.7111980945,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,8,9
CD45,39.47,446,0.25631769,0,0.5175943196,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10
NF2,20.17,120,0.107623318,0,0.2873356144,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,2
MED12,86.59,1885,0.28030303,0,0.4036301135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,8
MED12,86.59,1885,0.279220779,0,0.4036301135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,8
CUL3,53.52,411,0.25974026,0,0.4521333503,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,16,6
CD33,70.33,256,0.251082251,0,0.530826198,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,11,11
MED12,90.95,1980,0.136363636,0,0.3053833644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,11
MED12,90.95,1980,0.127705628,0,0.3053833644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,11
CD43,42.78,169,0.717391304,0,0.739006944,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,11,7
NF1,96.05,2727,0.421195652,0,0.1728753112,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,11,5
CCDC101,37.54,110,0.912751678,1,0.7470366691,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,7
TADA1,43.88,147,0.52293578,0,0.6840848386,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8,5
CD43,19.49,77,0.949275362,1,0.7210738525,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,9
CUL3,63.41,487,0.88961039,1,0.3728315515,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,13,6
MED12,84.29,1835,0.641774892,0,0.6175922601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,4
MED12,84.29,1835,0.576839827,0,0.6175922601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,4
CD5,56.48,279,0.556485356,0,0.5656056976,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,7
NF1,47.87,1359,0.991847826,1,0.7291693015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,11
NF1,29.45,836,0.551630435,0,0.6357226763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,9,6
CD13,44.98,435,0.61978022,0,0.769659643,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,8,6
NF1,19.09,542,0.804347826,1,0.6357840734,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8
CD13,53.46,517,0.416483516,0,0.6413991687,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,16,9,6
CD13,13.96,135,0.571428571,0,0.4772272513,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,19,8,9
CD13,31.23,302,0.292307692,0,0.3415183653,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,19,5,7
MED12,55.81,1215,0.825757576,1,0.7274687431,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,7,7
MED12,55.81,1215,0.730519481,0,0.7274687431,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,7,7
CD13,1.86,18,0.542857143,0,0.6666796007,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,6,10
CD15,71.7,380,0.725274725,0,0.6518811447,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,6,7
CD13,81.08,784,0.478021978,0,0.536406011,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,10
NF1,29.76,845,0.682065217,0,0.6433797752,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,8
CD5,69.64,344,0.623430962,0,0.6077374338,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,8
MED12,52.14,1135,0.998917749,1,0.7039051623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,10,10
MED12,52.14,1135,0.998917749,1,0.7039051623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,10,10
NF1,3.31,94,0.082880435,0,0.3316709805,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,14,8,10
NF1,15.89,451,0.614130435,0,0.6676819457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,7
NF1,25.4,721,0.346467391,0,0.7208338822,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3
CD45,88.5,1000,0.559566787,0,0.5148935777,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,8
NF1,23.49,667,0.273097826,0,0.5829872046,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9
MED12,13.6,296,0.924242424,1,0.6921197066,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12
MED12,13.6,296,0.87012987,1,0.6921197066,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12
THY1,80.25,130,0.629032258,0,0.6191257046,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17,8,10
MED12,11.76,256,0.896103896,1,0.6429209303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,6,10
MED12,11.76,256,0.885281385,1,0.6429209303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,6,10
TADA2B,32.86,138,0.968421053,1,0.7388738418,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,9
MED12,86.91,1892,0.701298701,0,0.5811041625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10
MED12,86.91,1892,0.581168831,0,0.5811041625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10
MED12,44.69,973,0.906926407,1,0.728961554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8
MED12,44.69,973,0.86038961,1,0.728961554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8
CCDC101,88.74,260,0.66442953,0,0.5449344734,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,6
MED12,16.49,359,0.873376623,1,0.6504606956,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,10
MED12,16.49,359,0.955627706,1,0.6504606956,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,10
CD5,69.03,341,0.769874477,0,0.6958696087,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9
CCDC101,88.05,258,0.684563758,0,0.5602754691,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,8,9
MED12,82.91,1805,0.624458874,0,0.4768840646,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,7,10
MED12,82.91,1805,0.667748918,0,0.4768840646,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,7,10
TADA2B,82.38,346,0.557894737,0,0.5744039112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10
CD43,32.15,127,0.355072464,0,0.4930750535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,12
CD33,45.05,164,0.484848485,0,0.5940261973,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,9
CCDC101,49.49,145,0.087248322,0,0.4358839567,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,7
MED12,24.71,538,0.258658009,0,0.5162533673,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,9,13
MED12,24.71,538,0.19047619,0,0.5162533673,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,9,13
CD13,69.39,671,0.687912088,0,0.5930566029,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,11
CD13,24.92,241,0.796703297,0,0.6053745744,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,3,14
HPRT1,53.21,116,0.203125,0,0.403331403,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,11,10
MED12,56.73,1235,0.613636364,0,0.6388463718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,10
MED12,56.73,1235,0.621212121,0,0.6388463718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,10
CD15,67.74,359,0.377289377,0,0.4645988588,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,6,16
MED12,7.3,159,0.878787879,1,0.6060346616,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9
MED12,7.3,159,0.871212121,1,0.6060346616,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,9
CD33,62.64,228,0.751082251,0,0.5828453036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,10
CD43,46.08,182,0.615942029,0,0.7414279087,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,10,6
CD45,64.78,732,0.23465704,0,0.5076730395,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,6
CUL3,66.28,509,0.922077922,1,0.5800066862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,8
H2-K,80.49,297,0.029585799,0,0.2875153505,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,18,8,15
NF1,59.07,1677,0.976902174,1,0.7548446955,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,8
CD5,62.35,308,0.380753138,0,0.4233928845,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,5,13
MED12,20.49,446,0.466450216,0,0.4583327031,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,7,6
MED12,20.49,446,0.4004329,0,0.4583327031,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,7,6
CD5,3.24,16,0.728033473,0,0.5941336609,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,10
CD45,91.68,1036,0.870036101,1,0.547008283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,5
CCDC101,14.68,43,0.583892617,0,0.7301182992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,9
MED12,61.23,1333,0.754329004,0,0.6749685241,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,9,8
MED12,61.23,1333,0.739177489,0,0.6749685241,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,9,8
MED12,0.87,19,0.483766234,0,0.6007981596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,11
MED12,0.87,19,0.411255411,0,0.6007981596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,11
MED12,32.2,701,0.581168831,0,0.5369569984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17,5,9
MED12,32.2,701,0.613636364,0,0.5369569984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17,5,9
NF1,55.79,1584,0.917119565,1,0.5428288717,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,14,7
CD28,89.45,195,0.824324324,1,0.6465818079,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,8,7
CD28,90.37,197,0.108108108,0,0.3492774112,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,6,9
H2-K,76.96,284,0.639053254,0,0.5993645492,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,7
MED12,76.8,1672,0.156926407,0,0.4351945253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,8,7
MED12,76.8,1672,0.173160173,0,0.4351945253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,8,7
H2-K,68.83,254,0.047337278,0,0.4520434738,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11
CD5,78.95,390,0.661087866,0,0.5622325235,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,7
MED12,66.05,1438,0.737012987,0,0.6683284222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10
MED12,66.05,1438,0.672077922,0,0.6683284222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10
MED12,66.47,1447,0.397186147,0,0.6427572577,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,8,13
