,gene,result,rank,azimuth,crisprpred
3775,CD13,0,0.47032967,0.59065388,0.0825662567
3776,CD13,0,0.142857143,0.3753987131,-0.0151677456
3779,CD13,0,0.338461538,0.4772654719,0.1223747494
3791,CD13,0,0.256043956,0.3960389211,-0.142717522
3792,CD13,0,0.313186813,0.358426256,0.035860964
3807,CD13,0,0.282417582,0.4285359436,0.3108434207
3830,CD13,0,0.759340659,0.6880516037,0.268744456
3834,CD13,0,0.404395604,0.6150530808,0.2337080805
3835,CD13,0,0.558241758,0.7278936838,0.4809700334
3836,CD13,0,0.537362637,0.5807033902,0.3090351196
3837,CD13,1,0.843956044,0.6291534918,0.3157070201
3845,CD13,1,0.873626374,0.6202328261,0.7522988953
3852,CD13,1,0.931868132,0.702922798,0.3890602138
3856,CD13,0,0.612087912,0.6602591116,0.3047285108
3869,CD13,0,0.479120879,0.5100009399,0.0003395987
3870,CD13,0,0.524175824,0.565535336,0.0641891083
3897,CD13,0,0.304395604,0.4764478405,0.2688681492
3909,CD13,0,0.20989011,0.401896511,0.0382601176
3916,CD13,0,0.18021978,0.5404205921,0.2207087927
3918,CD13,0,0.423076923,0.6117852497,0.3048990658
3925,CD13,1,0.821978022,0.5804919456,0.4670559119
3938,CD13,0,0.706593407,0.5547386908,-0.0836978044
3946,CD13,0,0.172527473,0.2184017242,0.0233297749
3964,CD13,0,0.68021978,0.6624228279,0.2066582178
3969,CD13,1,0.958241758,0.7485818276,0.4650616756
3994,CD13,1,0.889010989,0.6259582794,0.218265187
3995,CD13,0,0.784615385,0.6888430105,0.2525196795
3996,CD13,0,0.328571429,0.2892030655,0.216021553
4016,CD13,0,0.584615385,0.5640787605,-0.0880383445
4058,CD13,1,0.978021978,0.7414628816,0.3553941223
4062,CD13,0,0.702197802,0.5791580255,0.0232803888
4075,CD13,0,0.640659341,0.4801537317,-0.0122396581
4082,CD13,0,0.672527473,0.4397485876,0.2239188692
4085,CD13,1,0.881318681,0.4352282645,0.4139947279
4090,CD13,0,0.615384615,0.61598474,0.1565516403
4100,CD13,0,0.182417582,0.3743619663,-0.1193210646
4102,CD13,0,0.661538462,0.5197189197,0.1344289161
4133,CD13,0,0.189010989,0.5411473881,0.2560693114
4175,CD13,0,0.618681319,0.6705237269,0.0598238496
4178,CD13,0,0.705494505,0.7112644182,0.2513044014
4186,CD13,0,0.317582418,0.649399499,0.1337038103
4193,CD13,0,0.107692308,0.5146393868,-0.0362358346
4205,CD13,0,0.084615385,0.4912266345,-0.0447268669
4209,CD13,0,0.473626374,0.6148156372,0.2910275027
4218,CD13,0,0.449450549,0.3021439016,0.6227473686
4224,CD13,1,0.978021978,0.7599705727,0.1253829765
4268,CD13,0,0.201098901,0.3984286387,0.3373368668
4292,CD13,0,0.682417582,0.5915142688,0.2245359598
4301,CD13,1,0.842857143,0.7601657111,0.397269094
4308,CD13,0,0.328571429,0.47709121,0.3190743406
4323,CD13,1,0.93956044,0.7848821601,0.3805126906
4329,CD13,0,0.527472527,0.530448544,-0.1561275994
4331,CD13,0,0.381318681,0.4263448973,0.0491053187
4335,CD13,1,0.908791209,0.611465973,0.5793989497
4344,CD13,1,0.938461538,0.6692005349,0.2323873703
4363,CD13,1,0.886813187,0.6902960153,0.2401535753
4390,CD13,1,0.942857143,0.6724783156,0.7045435043
4392,CD13,0,0.107692308,0.3202753344,0.0057750105
4393,CD13,0,0.047252747,0.3419698349,0.0404219895
4396,CD13,0,0.63956044,0.6274437276,0.1559712247
4429,CD13,0,0.771428571,0.5117709055,0.1665121163
4450,CD13,0,0.293406593,0.6679797191,0.5531552562
4451,CD13,1,0.895604396,0.6041778605,0.2345071009
4474,CD13,1,0.864835165,0.4377751482,0.2576997896
4541,CD13,0,0.181318681,0.432245405,-0.0871857368
4546,CD13,1,0.82967033,0.6235739862,0.0369375149
4548,CD13,1,0.876923077,0.6199900807,0.7029216093
4559,CD13,0,0.334065934,0.5261069365,0.1210882295
4564,CD13,0,0.263736264,0.3749097262,0.2960400447
4571,CD13,0,0.764835165,0.6730228042,0.320367449
4579,CD13,1,0.904395604,0.677912632,0.3457250677
4587,CD13,0,0.275824176,0.4191174054,-0.0116729691
4594,CD13,0,0.054945055,0.3202667489,-0.0896234306
4596,CD13,0,0.079120879,0.6021587681,0.6285321389
4614,CD13,0,0.793406593,0.4965762006,0.1412501746
4624,CD13,0,0.548351648,0.3828527628,-0.0628588041
4626,CD13,0,0.182417582,0.3822893541,-0.1967192617
4636,CD13,1,0.871428571,0.5489910333,0.2067024386
4638,CD13,0,0.720879121,0.6774965962,0.4420258887
4654,CD13,0,0.38021978,0.5572006409,0.0171555421
4674,CD13,0,0.231868132,0.353866135,0.0230411306
4690,CD13,0,0.401098901,0.5639967122,-0.1409032294
4697,CD13,0,0.672527473,0.6414100388,0.1113951381
4703,CD13,0,0.664835165,0.538655719,0.2960643286
4705,CD13,1,0.930769231,0.6515783758,0.431473566
4706,CD13,1,0.842857143,0.6014233702,0.4163173134
4713,CD13,0,0.771428571,0.6209862981,0.0077259634
4721,CD13,0,0.781318681,0.445871062,0.0129186072
4737,CD13,0,0.751648352,0.6189655243,0.3145053136
4739,CD13,0,0.547252747,0.6706347583,0.3936083789
4764,CD13,0,0.651648352,0.5156182567,-0.2070710839
4767,CD13,0,0.585714286,0.5831562726,0.072820978
4769,CD13,0,0.628571429,0.6335735917,0.0429625841
4777,CD13,0,0.310989011,0.4720185987,0.1720668134
4791,CD13,0,0.698901099,0.5895871305,0.2809962643
4814,CD13,1,0.861538462,0.5287403925,0.3542372997
4819,CD13,0,0.356043956,0.6204847771,0.3604111827
4834,CD13,0,0.025274725,0.6227448607,0.2284190437
4865,CD13,0,0.321978022,0.4264181082,0.1296394758
4868,CD13,1,0.969230769,0.5842074817,0.2510783229
4872,CD13,0,0.124175824,0.4863221379,0.3512916791
4878,CD13,0,0.154945055,0.3384674675,0.1307593054
4889,CD13,1,0.974725275,0.6927907812,0.5472651445
4896,CD13,0,0.343956044,0.3186263345,0.0955505628
4914,CD13,1,0.824175824,0.7325343228,0.5338249664
4930,CD13,1,0.842857143,0.5809985049,0.6308776027
4938,CD13,0,0.482417582,0.5592150912,0.1509373649
4939,CD13,0,0.104395604,0.3434395581,0.1219714003
4959,CD13,0,0.728571429,0.4534348611,0.0662286701
4964,CD13,0,0.686813187,0.6302433162,0.0098358817
4968,CD13,0,0.537362637,0.6272899538,0.0681570696
4994,CD13,0,0.678021978,0.4970533353,-0.1376508198
4995,CD13,0,0.471428571,0.341200812,0.2603878775
5009,CD13,1,0.97032967,0.6294590392,0.2035941835
5024,CD13,1,0.86043956,0.6383344179,0.2668249492
5031,CD13,0,0.51978022,0.7399441535,0.2723139496
5035,CD13,0,0.114285714,0.3245851209,-0.138693158
5118,CD13,0,0.108791209,0.3536479913,0.0579030039
5135,CD13,0,0.257142857,0.4376726056,0.1256393205
5150,CD13,0,0.50989011,0.4482997574,0.261811428
5166,CD13,0,0.148351648,0.4404215077,-0.1568106376
5189,CD13,0,0.745054945,0.5155822315,0.2282500329
5223,CD13,0,0.527472527,0.6161573436,0.0624039785
5243,CD13,0,0.118681319,0.5358892405,0.0632166196
5247,CD13,0,0.304395604,0.3991371605,0.3115407081
5267,CD13,0,0.207692308,0.3987697406,-0.2421319031
5278,CD13,0,0.389010989,0.5567584536,-0.1390454826
5294,CD13,0,0.658241758,0.6218346017,-0.0013916484
5300,CD13,0,0.121978022,0.3387235582,-0.0181476705
5303,CD13,0,0.724175824,0.5459614016,0.0743270053
158,CD15,0,0.597069597,0.5413139522,0.4197429819
162,CD15,0,0.688644689,0.6558550538,0.0508020654
167,CD15,0,0.582417582,0.5845149949,0.1193781272
193,CD15,0,0.564102564,0.4579991598,0.1164510677
249,CD15,0,0.791208791,0.6996437257,0.1028821666
284,CD15,0,0.725274725,0.6518811447,0.2016016016
323,CD15,0,0.377289377,0.4645988588,-0.1625570263
375,CD15,0,0.736263736,0.6358113641,0.140522732
418,CD15,1,0.882783883,0.494361449,0.0172237028
419,CD15,0,0.406593407,0.4986283308,-0.013369583
426,CD15,0,0.487179487,0.4601766435,0.0772900073
456,CD15,1,0.908424908,0.6723832949,0.4187442622
471,CD15,1,0.996336996,0.6432331854,0.3454860298
513,CD15,1,0.963369963,0.7220038704,0.6263001847
528,CD15,0,0.509157509,0.4062038063,0.2364684941
533,CD15,1,0.868131868,0.553063705,0.3842740864
593,CD15,0,0.054945055,0.3636035349,0.3366877379
598,CD15,0,0.435897436,0.5967951225,-0.0567999965
664,CD15,0,0.476190476,0.4994467618,0.3495730829
696,CD15,0,0.333333333,0.5625968553,0.2180162093
707,CD15,1,0.923076923,0.6494957627,0.169213855
730,CD15,0,0.575091575,0.4546143902,0.0332898639
733,CD15,0,0.43956044,0.4460145082,0.0197460215
770,CD15,0,0.534798535,0.4690794831,-0.2271724754
777,CD15,1,0.919413919,0.68497916,-0.0483691842
782,CD15,0,0.113553114,0.4528252007,-0.1729593701
807,CD15,0,0.611721612,0.4687470885,0.1048436662
810,CD15,0,0.029304029,0.1741227789,-0.0046712725
867,CD15,0,0.743589744,0.6140251824,0.6572373355
888,CD15,1,0.827838828,0.6857128666,0.5256490332
890,CD15,0,0.578754579,0.5703576558,0.2134255675
913,CD15,0,0.512820513,0.5192965207,-0.0081545245
921,CD15,0,0.527472527,0.4645288322,0.1234495975
929,CD15,0,0.703296703,0.5809946426,0.0594370403
936,CD15,0,0.249084249,0.4959962585,-0.0540489972
990,CD15,0,0.065934066,0.3477026842,-0.1250244453
1067,CD15,0,0.498168498,0.6154117052,0.6903867598
1146,CD15,0,0.10989011,0.4028123011,0.0695977658
1160,CD15,1,0.967032967,0.6484942742,0.414616058
1161,CD15,1,0.89010989,0.5829691996,0.6174055811
1168,CD15,0,0.490842491,0.5667942395,0.2767468496
1181,CD15,0,0.516483516,0.5221618972,0.0829291097
1186,CD15,1,0.934065934,0.5492579459,0.3556982276
1256,CD15,1,0.893772894,0.6366351693,0.3307917095
1262,CD15,0,0.721611722,0.5046570435,0.1496430695
1280,CD15,0,0.58974359,0.4960525015,0.4087269334
1302,CD15,0,0.384615385,0.5826248932,-0.0327628249
1303,CD15,0,0.256410256,0.6011684693,0.1360841257
1306,CD15,1,0.875457875,0.7121703539,0.2570209216
1311,CD15,0,0.747252747,0.449221626,-0.0147817305
1328,CD15,1,0.948717949,0.6170791697,0.4158199375
1396,CD15,0,0.395604396,0.5943863226,0.2664439951
1397,CD15,0,0.025641026,0.1617317734,-0.1886506416
1401,CD15,0,0.274725275,0.4291591005,-0.0480293095
1412,CD15,0,0.769230769,0.6165344098,0.1433670361
1435,CD15,0,0.117216117,0.3514236404,0.038380296
1438,CD15,0,0.296703297,0.2644756958,-0.1185882912
1445,CD15,0,0.223443223,0.3993508212,0.0488820488
1452,CD15,0,0.388278388,0.4751580471,-0.048139842
1477,CD15,0,0.351648352,0.4918329302,-0.0526367125
1515,CD15,0,0.32967033,0.5815850632,0.2333463592
1572,CD15,0,0.304029304,0.4807014158,0.3119623728
1593,CD15,0,0.717948718,0.5327316652,0.2514680175
1599,CD15,1,0.842490842,0.6138557732,0.7941394688
1609,CD15,1,0.985347985,0.4503745583,0.3582741035
1623,CD15,1,0.838827839,0.5520241867,0.5775008988
1640,CD15,1,0.956043956,0.5558111286,0.2901459593
1679,CD15,0,0.014652015,0.1389509496,-0.0417223926
1689,CD15,0,0.076923077,0.2328548673,-0.1340668926
1691,CD15,0,0.641025641,0.612024413,-0.058723552
1698,CD15,0,0.417582418,0.3186921655,0.1327441478
1735,CD15,0,0.461538462,0.5227018531,0.3696935593
1748,CD15,0,0.622710623,0.2595189693,-0.0620853117
1777,CD15,0,0.047619048,0.2047829792,-0.055893595
1790,CD15,0,0.318681319,0.2451735322,-0.0116249775
1793,CD15,0,0.164835165,0.2223575172,-0.2553308779
1796,CD15,1,0.813186813,0.3722307389,0.0295652731
1811,CD15,0,0.604395604,0.5355753784,0.339322967
1814,CD15,0,0.761904762,0.3510943264,-0.1564477466
1843,CD15,0,0.402930403,0.5052936918,0.1392909906
1844,CD15,1,0.860805861,0.510751883,0.1886635038
1858,CD15,1,0.897435897,0.5533592647,0.2239388191
1864,CD15,0,0.750915751,0.5720380934,0.3291047668
1878,CD15,0,0.428571429,0.3574331296,-0.0362687716
1881,CD15,0,0.124542125,0.2137617426,-0.0358760293
1909,CD15,0,0.267399267,0.3925083712,-0.0856609232
1912,CD15,0,0.032967033,0.3060008878,-0.1423417631
1974,CD15,1,0.93040293,0.556787908,0.1039233506
1989,CD15,0,0.450549451,0.3775800814,-0.0187082491
2001,CD15,0,0.783882784,0.4786584643,-0.2299236818
2033,CD15,1,0.901098901,0.7237094049,0.2641926401
2035,CD15,0,0.010989011,0.3961085142,0.2966786257
2036,CD15,0,0.593406593,0.4551076833,0.2432439293
2049,CD15,0,0.424908425,0.4890528654,0.1200320283
2055,CD15,1,0.831501832,0.4506812468,0.0674195937
2062,CD15,0,0.358974359,0.4442361111,0.0614048951
2080,CD15,1,0.80952381,0.5007235149,0.1531487756
2081,CD15,0,0.457875458,0.4742592521,-0.0028706422
2085,CD15,1,0.941391941,0.6815078199,0.0518774341
2087,CD15,0,0.344322344,0.3499648178,0.3342248938
2089,CD15,0,0.179487179,0.2710521474,-0.087470556
2094,CD15,0,0.663003663,0.6176693902,0.2330326984
2098,CD15,0,0.084249084,0.2995978537,0.0067998924
2101,CD15,0,0.542124542,0.627270397,0.7461356196
2106,CD15,0,0.161172161,0.1269929226,-0.0796929218
2110,CD15,1,1,0.4674882895,0.4114405529
2111,CD15,0,0.139194139,0.309079931,-0.0009652023
2116,CD15,0,0.06959707,0.2656219033,-0.027105835
2119,CD15,0,0.285714286,0.2280785314,0.105662296
2122,CD15,0,0.19047619,0.4656415585,0.1680601175
2141,CD15,0,0.021978022,0.1623196568,-0.1300725121
2148,CD15,0,0.153846154,0.3048701882,0.0302761945
2149,CD15,0,0.205128205,0.2071444122,-0.0373118331
2151,CD15,0,0.098901099,0.2831034541,0.1455129964
2158,CD15,0,0.67032967,0.6465574993,0.1151143957
2171,CD15,0,0.78021978,0.5000513908,0.0603660389
2175,CD15,0,0.3003663,0.0707343298,-0.3297673527
2180,CD15,0,0.633699634,0.4634985413,-0.0943432361
2182,CD15,0,0.787545788,0.4340672069,0.1094779728
2187,CD15,0,0.758241758,0.4320426577,-0.0502972296
2206,CD15,0,0.677655678,0.4843493439,0.0328801757
2220,CD15,0,0.421245421,0.2872818819,0.0325246116
2234,CD15,0,0.311355311,0.5047042892,-0.0767248489
2283,CD15,0,0.681318681,0.5252244507,0.1964725892
2317,CD15,0,0.062271062,0.3936581145,-0.1254580727
2353,CD15,0,0.794871795,0.6218207235,0.1706396346
2361,CD15,1,0.912087912,0.653830082,0.4444703266
2395,CD15,0,0.545787546,0.4419179338,-0.0362329306
2397,CD15,0,0.549450549,0.5338846561,0.0402106422
2434,CD15,0,0.252747253,0.2845290059,0.2019600817
2440,CD15,0,0.655677656,0.7944540057,0.5376643243
2447,CD15,0,0.128205128,0.2570605491,-0.0493818306
2460,CD15,1,0.816849817,0.4690736515,0.0840537785
2468,CD15,0,0.505494505,0.5534946985,0.4678822773
2491,CD15,0,0.362637363,0.1871978105,0.038116019
2506,CD15,0,0.732600733,0.5049989432,0.1060537604
2518,CD15,1,0.970695971,0.621928131,0.4347615583
2551,CD15,1,0.879120879,0.4755278304,0.0599647352
2576,CD15,0,0.73992674,0.4585171308,0.4839650543
2622,CD15,0,0.315018315,0.439696673,0.3154562405
2623,CD15,0,0.615384615,0.3886292071,0.2158654695
2680,CD15,0,0.754578755,0.517505413,0.1833560539
2695,CD15,0,0.586080586,0.5016762999,0.2674706871
2698,CD15,0,0.227106227,0.4885239992,0.3795781544
2758,CD15,0,0.63003663,0.5136342744,0.0901886886
2759,CD15,0,0.553113553,0.3911917798,0.0775560974
2761,CD15,0,0.293040293,0.322867542,0.1377351865
2771,CD15,0,0.468864469,0.5061182101,-0.0296786935
2776,CD15,0,0.728937729,0.6187310115,0.0846687458
2822,CD15,0,0.102564103,0.4061770599,0.191631737
2826,CD15,1,0.937728938,0.6632905369,0.4412878477
2850,CD15,0,0.241758242,0.4016731281,0.0570193065
2872,CD15,0,0.666666667,0.4215409947,0.3799149746
2993,CD15,0,0.366300366,0.4183827027,-0.0205664619
3041,CD15,0,0.52014652,0.3844026393,0.0227168375
3066,CD15,0,0.531135531,0.4311255462,0.0250788698
3085,CD15,1,0.802197802,0.4488888451,0.4151753711
3097,CD15,0,0.692307692,0.5845991161,-0.098433367
3104,CD15,0,0.501831502,0.4708026475,-0.1035299325
3116,CD15,0,0.080586081,0.2878626241,0.1005745444
3121,CD15,0,0.278388278,0.4306530758,0.1275296884
3123,CD15,1,0.989010989,0.5777453143,0.6538957662
3126,CD15,1,0.992673993,0.5827489168,0.280665666
3127,CD15,0,0.197802198,0.372422871,0.1217942065
3139,CD15,0,0.56043956,0.3560873058,0.1016377375
3141,CD15,0,0.263736264,0.4556414917,0.5270316597
3144,CD15,1,0.886446886,0.4725407794,0.0048730619
3171,CD15,0,0.340659341,0.4027723727,0.4520685243
3172,CD15,0,0.443223443,0.4450107222,-0.2401484991
3175,CD15,0,0.326007326,0.2907375439,-0.1763304863
3184,CD15,0,0.168498168,0.5690784764,0.2195617063
3192,CD15,0,0.556776557,0.3910656851,0.010871598
3195,CD15,0,0.043956044,0.1469127747,-0.0797642851
3197,CD15,0,0.659340659,0.7697823136,0.3565641985
3198,CD15,0,0.194139194,0.5252374253,0.408334797
3206,CD15,0,0.007326007,0.2227194391,0.0938527578
3211,CD15,1,0.864468864,0.4906635615,0.2615735099
3214,CD15,0,0.36996337,0.3806909061,0.231099991
3252,CD15,0,0.230769231,0.4650925351,0.120299647
3253,CD15,0,0.454212454,0.3851454635,0.2226664141
3256,CD15,0,0.776556777,0.4614770461,0.0363339554
3265,CD15,0,0.684981685,0.4164360335,0.0845827741
3272,CD15,0,0.652014652,0.6561300395,0.6265980453
3273,CD15,0,0.391941392,0.5023422045,0.1588822399
3321,CD15,1,0.835164835,0.5747309487,0.0281059381
3331,CD15,0,0.695970696,0.4885175243,0.0721049008
3347,CD15,0,0.201465201,0.401827315,-0.0155126014
3348,CD15,0,0.380952381,0.3975248317,-0.0352230519
3400,CD15,0,0.472527473,0.6273060662,0.0771646284
3437,CD15,0,0.322344322,0.5812071979,0.1798302036
3483,CD15,0,0.347985348,0.4409661224,0.1258970331
3496,CD15,0,0.120879121,0.3169597753,-0.0925465658
3498,CD15,0,0.04029304,0.2102309656,-0.0574344601
3509,CD15,0,0.131868132,0.1463941617,-0.1096379587
3515,CD15,1,0.981684982,0.5954574642,0.435533206
3532,CD15,0,0.465201465,0.5133175711,-0.0608033827
3538,CD15,0,0.289377289,0.5029011939,0.1224414769
3545,CD15,0,0.15018315,0.3836607245,0.0689238614
3551,CD15,0,0.307692308,0.457185819,0.1283324114
3552,CD15,0,0.608058608,0.35356425,0.098615168
3554,CD15,0,0.091575092,0.301321742,-0.2885898063
3555,CD15,0,0.238095238,0.4849979328,-0.0021545974
3558,CD15,0,0.135531136,0.1971581871,0.0303919264
3559,CD15,0,0.036630037,0.4093352639,0.0404712798
3560,CD15,0,0.571428571,0.5290012287,0.2809263605
3565,CD15,0,0.413919414,0.4742305298,-0.007873182
3576,CD15,0,0.432234432,0.5922346079,0.0552385848
3586,CD15,0,0.183150183,0.3300087666,0.2087219559
3639,CD15,0,0.710622711,0.4989059154,0.1779927509
3642,CD15,0,0.051282051,0.1388524595,0.0085633246
3658,CD15,1,0.857142857,0.6049907915,0.5622897119
3661,CD15,0,0.073260073,0.2997055772,0.3460289892
3668,CD15,0,0.146520147,0.229431762,0.0707126077
3686,CD15,1,0.904761905,0.5005343433,0.5142264269
3691,CD15,0,0.282051282,0.2869328726,0.0378658766
3700,CD15,0,0.003663004,0.6199870799,0.6074611306
3714,CD15,0,0.373626374,0.2876855955,0.2552381416
3735,CD15,0,0.106227106,0.3599711485,-0.0485056163
3752,CD15,0,0.619047619,0.4930557159,0.1617731482
3782,CD15,1,0.84981685,0.577472965,0.2877332582
3812,CD15,1,0.820512821,0.4979121928,0.3491877234
3902,CD15,0,0.772893773,0.5837045531,-0.0995387513
3927,CD15,1,0.871794872,0.5697634712,0.2646326925
3930,CD15,0,0.336996337,0.4229734843,0.1724426929
3931,CD15,1,0.974358974,0.639940958,0.5006036749
3945,CD15,0,0.673992674,0.4022189612,0.030589513
3992,CD15,0,0.6996337,0.5374910015,-0.0741585927
4013,CD15,0,0.21978022,0.3625695298,0.1471824797
4037,CD15,0,0.186813187,0.3147315851,0.1529007701
4038,CD15,1,0.853479853,0.5980431129,0.2117036625
4045,CD15,0,0.157509158,0.1829105881,-0.0524514442
4081,CD15,0,0.706959707,0.3415615024,0.1662503016
4084,CD15,0,0.483516484,0.5803473336,0.3638092884
4089,CD15,0,0.399267399,0.3363968441,0.0575238651
4095,CD15,1,0.824175824,0.4738902188,0.2040508458
4190,CD15,1,0.95970696,0.6197433394,0.3188465511
4302,CD15,1,0.978021978,0.5115749659,0.2411377469
4314,CD15,1,0.945054945,0.6423138245,0.3150246295
4380,CD15,0,0.538461538,0.4476347469,0.0309823592
4419,CD15,0,0.087912088,0.3523738854,-0.1555874801
4457,CD15,1,0.952380952,0.506525156,0.2910975999
4482,CD15,0,0.058608059,0.3520986062,0.0254784567
4505,CD15,1,0.846153846,0.4730586042,-0.1145910739
4506,CD15,0,0.018315018,0.222006667,0.0757073313
4508,CD15,0,0.47985348,0.402385261,-0.1079430714
4510,CD15,0,0.234432234,0.2606396306,0.2533168098
4520,CD15,0,0.26007326,0.415188159,0.2739911139
4537,CD15,0,0.626373626,0.4794850292,-0.1021061424
4558,CD15,0,0.355311355,0.6682417241,0.2247761737
4620,CD15,0,0.600732601,0.5090516215,-0.0084244095
4637,CD15,0,0.523809524,0.4062551796,-0.0794854636
4678,CD15,0,0.714285714,0.6629418277,0.4153917864
4691,CD15,1,0.915750916,0.4891400602,0.2134686238
4728,CD15,0,0.446886447,0.2842169858,0.1510837313
4732,CD15,1,0.926739927,0.6985503516,0.683907524
4761,CD15,0,0.216117216,0.5941569834,0.2562069297
4803,CD15,0,0.172161172,0.1751417143,-0.0078247504
4827,CD15,0,0.212454212,0.3331661718,0.0713060838
4847,CD15,0,0.494505495,0.508282005,0.0926400985
4861,CD15,0,0.271062271,0.3359278048,0.2618148843
4877,CD15,0,0.095238095,0.2837061219,-0.0811806004
4915,CD15,0,0.245421245,0.2002355635,0.2818201974
4962,CD15,1,0.805860806,0.5151826568,0.2397502413
4971,CD15,0,0.798534799,0.3629834291,0.1343899336
5006,CD15,0,0.637362637,0.6295578767,-0.1093849811
5013,CD15,0,0.208791209,0.3310003568,0.2009113482
5029,CD15,0,0.142857143,0.2637774991,-0.1189663143
5141,CD15,0,0.644688645,0.567253757,0.0872751416
5190,CD15,0,0.41025641,0.3722976907,-0.1058026771
5207,CD15,0,0.765567766,0.4812799831,-0.1003876066
5246,CD15,0,0.648351648,0.5923923375,0.5487037023
5287,CD15,0,0.567765568,0.5746134938,0.3576233882
5288,CD15,0,0.175824176,0.4031559456,-0.1698200593
24,CD28,0,0.013513514,0.443900453,-0.142617412
44,CD28,0,0.405405405,0.5893242228,-0.0622293248
63,CD28,0,0.5,0.3304016684,0.110982087
100,CD28,0,0.054054054,0.2430828261,0.1120476254
194,CD28,0,0.635135135,0.4704458166,0.4476366998
240,CD28,0,0.581081081,0.5566997886,0.2838539002
345,CD28,1,0.824324324,0.6465818079,0.5099783176
346,CD28,0,0.108108108,0.3492774112,0.2499315191
392,CD28,1,0.837837838,0.534983483,0.135950565
442,CD28,0,0.175675676,0.31351084,-0.0449009825
449,CD28,0,0.567567568,0.5627434065,0.2337140657
458,CD28,0,0.621621622,0.4986931769,0.1642343257
480,CD28,0,0.702702703,0.5737588942,0.3873962797
509,CD28,0,0.135135135,0.2750977701,0.2619761713
726,CD28,0,0.540540541,0.5821685212,0.1633321116
880,CD28,0,0.121621622,0.1926616647,-0.0172749921
914,CD28,0,0.324324324,0.451989501,-0.0215124188
964,CD28,0,0.72972973,0.4681628683,0.5803588534
998,CD28,0,0.378378378,0.5631504595,0.2061861521
